B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
703,119.34,51.240001,-0.23686,1.58E-09,3.02E-11,0,0.00E+00
704,119.51,53.322403,-0.185317,1.82E-09,3.46E-11,0,0.00E+00
705,119.68,54.837687,-0.133771,1.53E-09,3.75E-11,0,0.00E+00
706,119.85,55.947248,-8.22E-02,1.66E-09,4.05E-11,0,0.00E+00
707,120.02,56.794974,-3.07E-02,1.58E-09,4.21E-11,0,0.00E+00
708,120.19,57.51765,2.12E-02,1.31E-09,4.25E-11,0,0.00E+00
709,120.36,58.243124,7.36E-02,9.10E-10,4.22E-11,0,0.00E+00
710,120.53,59.090332,0.126063,5.96E-10,3.98E-11,0,0.00E+00
711,120.7,60.184724,0.178478,7.89E-11,3.64E-11,0,0.00E+00
712,120.87,61.653732,0.23089,-3.01E-10,3.23E-11,0,0.00E+00
713,121.04,63.629741,0.2833,-7.69E-10,2.82E-11,0,0.00E+00
714,121.21,66.123926,0.333432,-1.11E-09,2.54E-11,0,0.00E+00
715,121.38,69.196748,0.381529,-8.84E-10,2.63E-11,0,0.00E+00
716,121.55,73.065047,0.429623,-8.21E-10,2.63E-11,0,0.00E+00
717,121.72,77.870651,0.477711,-1.03E-09,2.21E-11,0,0.00E+00
718,121.89,83.772724,0.525794,-1.06E-09,1.87E-11,0,0.00E+00
719,122.06,90.95219,0.573871,-1.35E-09,9.96E-12,0,0.00E+00
720,122.23,98.466829,0.616043,-1.45E-09,1.03E-11,0,0.00E+00
721,122.4,106.559572,0.654975,-1.55E-09,5.72E-12,0,0.00E+00
722,122.57,115.910962,0.693901,-2.07E-09,3.62E-12,0,0.00E+00
723,122.74,126.689455,0.732819,-9.82E-10,7.44E-12,0,0.00E+00
724,122.91,139.090587,0.77173,-4.85E-10,8.59E-12,0,0.00E+00
725,123.08,153.343325,0.810631,-4.50E-10,8.23E-12,0,0.00E+00
726,123.25,159.857889,0.839496,-1.13E-10,8.28E-12,0,0.00E+00
727,123.42,164.753967,0.865296,3.31E-12,7.15E-12,0,0.00E+00
728,123.59,170.342224,0.891092,-1.48E-10,5.49E-12,0,0.00E+00
729,123.76,176.712147,0.916884,-2.97E-10,5.19E-12,0,0.00E+00
730,123.93,183.974395,0.942671,-9.47E-11,3.41E-12,0,0.00E+00
731,124.1,192.262067,0.968453,-5.73E-10,1.85E-12,0,0.00E+00
732,124.27,201.736641,0.980238,-5.92E-10,1.55E-12,0,0.00E+00
733,124.44,205.442584,0.990129,-5.92E-10,9.74E-13,0,0.00E+00
734,124.61,209.37836,1.000019,-7.05E-10,6.43E-13,0,0.00E+00
735,124.78,213.529368,1.009908,-6.87E-10,1.75E-12,0,0.00E+00
736,124.95,217.909751,1.019795,-2.81E-10,3.88E-12,0,0.00E+00
737,125.12,222.534692,1.029682,2.40E-10,3.21E-12,0,0.00E+00
738,125.29,227.420729,1.022474,-2.41E-10,3.11E-12,0,0.00E+00
739,125.46,222.675671,1.015254,-6.62E-12,2.86E-12,0,0.00E+00
740,125.63,218.11318,1.008033,-2.73E-10,2.89E-12,0,0.00E+00
741,125.8,213.644966,1.000811,-8.50E-11,3.43E-12,0,0.00E+00
742,125.97,209.269547,0.993589,-3.34E-11,3.57E-12,0,0.00E+00
743,126.14,204.984593,0.984435,-3.29E-11,4.30E-12,0,0.00E+00
744,126.31,182.245935,0.96061,-3.93E-11,5.08E-12,0,0.00E+00
745,126.48,169.892036,0.936713,1.72E-10,5.51E-12,0,0.00E+00
746,126.65,158.258946,0.912812,1.11E-10,5.78E-12,0,0.00E+00
747,126.82,147.368252,0.888908,1.80E-10,6.72E-12,0,0.00E+00
748,126.99,137.16381,0.865001,3.52E-10,7.31E-12,0,0.00E+00
749,127.16,118.070046,0.837686,3.32E-10,7.65E-12,0,0.00E+00
750,127.33,86.224561,0.799281,2.53E-10,7.22E-12,0,0.00E+00
751,127.5,58.743184,0.760854,4.23E-10,7.62E-12,0,0.00E+00
752,127.67,35.144584,0.722407,2.07E-10,6.47E-12,0,0.00E+00
753,127.84,16.6607,0.683934,1.39E-11,6.34E-12,0,0.00E+00
754,128.01,2.076126,0.645442,4.77E-10,8.70E-12,0,0.00E+00
755,128.18,-10.728513,0.603063,6.16E-10,1.09E-11,0,0.00E+00
756,128.35,-22.483641,0.553531,9.71E-10,1.36E-11,0,0.00E+00
757,128.52,-31.616404,0.503986,9.91E-10,1.69E-11,0,0.00E+00
758,128.69,-38.722892,0.454431,1.11E-09,1.91E-11,0,0.00E+00
759,128.86,-44.229633,0.404867,1.23E-09,2.12E-11,0,0.00E+00
760,129.03,-48.458116,0.355297,1.27E-09,2.35E-11,0,0.00E+00
761,129.2,-51.824003,0.302769,1.25E-09,2.58E-11,0,0.00E+00
762,129.37,-54.411752,0.246896,1.34E-09,3.43E-11,0,0.00E+00
763,129.54,-56.21374,0.19102,1.70E-09,3.70E-11,0,0.00E+00
764,129.71,-57.436307,0.13514,1.59E-09,3.76E-11,0,0.00E+00
765,129.88,-58.260772,7.93E-02,1.13E-09,4.00E-11,0,0.00E+00
766,130.05,-58.851388,2.34E-02,1.28E-09,4.31E-11,0,0.00E+00
767,130.22,-59.366073,-3.30E-02,1.05E-09,4.35E-11,0,0.00E+00
768,130.39,-59.953838,-8.98E-02,5.70E-10,4.09E-11,0,0.00E+00
769,130.56,-60.762947,-0.146513,1.68E-10,4.06E-11,0,0.00E+00
770,130.73,-61.946802,-0.203259,1.31E-10,4.25E-11,0,0.00E+00
771,130.9,-63.664519,-0.260002,-1.14E-10,4.01E-11,0,0.00E+00
772,131.07,-66.085038,-0.316742,-2.87E-10,3.45E-11,0,0.00E+00
773,131.24,-69.169462,-0.370145,-9.91E-10,3.30E-11,0,0.00E+00
774,131.41,-73.088116,-0.422146,-8.91E-10,3.09E-11,0,0.00E+00
775,131.58,-78.085074,-0.474142,-1.23E-09,2.64E-11,0,0.00E+00
776,131.75,-84.357543,-0.526131,-1.34E-09,1.97E-11,0,0.00E+00
777,131.92,-92.132232,-0.578113,-1.36E-09,1.60E-11,0,0.00E+00
778,132.09,-101.673474,-0.630086,-1.55E-09,1.39E-11,0,0.00E+00
779,132.26,-111.314998,-0.673879,-1.65E-09,1.01E-11,0,0.00E+00
780,132.43,-122.159672,-0.715899,-2.11E-09,5.73E-12,0,0.00E+00
781,132.6,-134.795295,-0.75791,-1.69E-09,4.34E-12,0,0.00E+00
782,132.77,-149.492183,-0.79991,-1.79E-09,2.33E-12,0,0.00E+00
783,132.94,-166.57301,-0.841899,-1.45E-09,3.50E-12,0,0.00E+00
784,133.11,-186.427232,-0.883873,-1.22E-09,-4.64E-13,0,0.00E+00
785,133.28,-195.582951,-0.912451,-2.75E-09,-2.43E-12,0,0.00E+00
786,133.45,-202.433117,-0.940231,-2.25E-09,-1.56E-12,0,0.00E+00
787,133.62,-210.405576,-0.968006,-2.10E-09,-2.52E-12,0,0.00E+00
788,133.79,-219.678058,-0.995773,-2.28E-09,-1.83E-12,0,0.00E+00
789,133.96,-230.487053,-1.023532,-1.75E-09,-1.41E-12,0,0.00E+00
790,134.13,-243.130838,-1.050298,-1.72E-09,-2.16E-12,0,0.00E+00
791,134.3,-256.065515,-1.060863,-1.85E-09,-2.91E-12,0,0.00E+00
792,134.47,-261.716865,-1.07143,-1.90E-09,-2.64E-12,0,0.00E+00
793,134.64,-267.816422,-1.081995,-1.71E-09,-3.15E-12,0,0.00E+00
794,134.81,-274.326035,-1.092557,-1.98E-09,-3.51E-12,0,0.00E+00
795,134.98,-281.281203,-1.103118,-1.90E-09,-4.14E-12,0,0.00E+00
796,135.15,-288.720576,-1.110462,-2.18E-09,-3.76E-12,0,0.00E+00
797,135.32,-288.389807,-1.102557,-1.86E-09,-3.71E-12,0,0.00E+00
798,135.49,-281.781443,-1.094659,-2.04E-09,-4.36E-12,0,0.00E+00
799,135.66,-275.420224,-1.086761,-2.15E-09,-4.49E-12,0,0.00E+00
800,135.83,-269.210784,-1.078862,-2.09E-09,-5.61E-12,0,0.00E+00
801,136,-263.149839,-1.070962,-2.55E-09,-5.26E-12,0,0.00E+00
802,136.17,-257.233031,-1.057831,-2.04E-09,-4.59E-12,0,0.00E+00
803,136.34,-238.938354,-1.031971,-2.05E-09,-4.80E-12,0,0.00E+00
804,136.51,-221.891873,-1.006104,-2.01E-09,-5.21E-12,0,0.00E+00
805,136.68,-206.090145,-0.980232,-2.07E-09,-4.94E-12,0,0.00E+00
806,136.85,-191.423811,-0.954354,-1.83E-09,-3.67E-12,0,0.00E+00
807,137.02,-177.796133,-0.928472,-1.49E-09,-4.22E-12,0,0.00E+00
808,137.19,-141.513002,-0.896206,-1.73E-09,-5.89E-12,0,0.00E+00
809,137.36,-101.742648,-0.854739,-1.66E-09,-5.22E-12,0,0.00E+00
810,137.53,-68.116524,-0.813241,-1.34E-09,-3.76E-12,0,0.00E+00
811,137.7,-41.240618,-0.77171,-1.25E-09,-4.58E-12,0,0.00E+00
812,137.87,-20.786398,-0.730146,-6.30E-10,-2.83E-12,0,0.00E+00
813,138.04,-4.659254,-0.68856,-4.32E-10,-1.61E-12,0,0.00E+00
814,138.21,10.025464,-0.640717,-6.51E-10,-5.88E-12,0,0.00E+00
815,138.38,22.784878,-0.587282,-1.12E-09,-9.38E-12,0,0.00E+00
816,138.55,32.630977,-0.533832,-1.07E-09,-7.02E-12,0,0.00E+00
817,138.72,40.219442,-0.480371,-8.44E-10,-8.05E-12,0,0.00E+00
818,138.89,46.023993,-0.426901,-5.65E-10,-7.96E-12,0,0.00E+00
819,139.06,50.404628,-0.373424,-4.53E-10,-1.10E-11,0,0.00E+00
820,139.23,53.866619,-0.315603,-9.99E-10,-1.54E-11,0,0.00E+00
821,139.4,56.370888,-0.255397,-1.24E-09,-2.06E-11,0,0.00E+00
822,139.57,58.024091,-0.195188,-1.59E-09,-2.54E-11,0,0.00E+00
823,139.74,59.062566,-0.134975,-1.71E-09,-3.18E-11,0,0.00E+00
824,139.91,59.695875,-7.48E-02,-1.79E-09,-3.48E-11,0,0.00E+00
825,140.08,60.115795,-1.45E-02,-1.61E-09,-3.83E-11,0,0.00E+00
826,140.25,60.508011,4.63E-02,-1.45E-09,-3.98E-11,0,0.00E+00
827,140.42,61.051082,0.107414,-9.87E-10,-3.78E-11,0,0.00E+00
828,140.59,61.927426,0.168494,-2.51E-10,-3.33E-11,0,0.00E+00
829,140.76,63.326075,0.229571,3.22E-10,-3.15E-11,0,0.00E+00
830,140.93,65.446794,0.290645,7.51E-10,-2.92E-11,0,0.00E+00
831,141.1,68.506013,0.351714,1.53E-09,-2.31E-11,0,0.00E+00
832,141.27,72.382289,0.408236,2.14E-09,-1.71E-11,0,0.00E+00
833,141.44,77.419745,0.46414,2.86E-09,-1.13E-11,0,0.00E+00
834,141.61,83.89157,0.520036,2.85E-09,-6.52E-12,0,0.00E+00
835,141.78,92.07256,0.575924,2.89E-09,6.42E-13,0,0.00E+00
836,141.95,102.286586,0.631802,3.43E-09,7.07E-12,0,0.00E+00
837,142.12,114.921504,0.687667,2.33E-09,2.52E-12,0,0.00E+00
838,142.29,127.217881,0.732794,1.76E-09,8.56E-14,0,0.00E+00
839,142.46,141.697198,0.777897,1.44E-09,9.86E-13,0,0.00E+00
840,142.63,158.723952,0.822988,1.08E-09,-2.75E-13,0,0.00E+00
841,142.8,178.737601,0.868063,7.27E-10,9.45E-15,0,0.00E+00
842,142.97,202.279793,0.913121,1.01E-09,9.31E-13,0,0.00E+00
843,143.14,228.842001,0.956374,9.51E-10,2.71E-12,0,0.00E+00
844,143.31,239.90421,0.986061,1.67E-09,3.32E-12,0,0.00E+00
845,143.48,249.690138,1.015816,1.43E-09,3.13E-12,0,0.00E+00
846,143.65,261.35631,1.045562,1.43E-09,4.15E-12,0,0.00E+00
847,143.82,275.301749,1.075295,1.75E-09,4.01E-12,0,0.00E+00
848,143.99,292.074587,1.105013,1.50E-09,2.63E-12,0,0.00E+00
849,144.16,312.409242,1.130423,1.09E-09,2.46E-12,0,0.00E+00
850,144.33,324.437259,1.141656,1.30E-09,2.12E-12,0,0.00E+00
851,144.5,333.94274,1.152889,9.71E-10,1.70E-12,0,0.00E+00
852,144.67,344.292112,1.164118,9.95E-10,1.45E-12,0,0.00E+00
853,144.84,355.525286,1.175343,8.37E-10,4.22E-13,0,0.00E+00
854,145.01,367.493674,1.186564,4.57E-10,-8.58E-15,0,0.00E+00
855,145.18,379.923391,1.190862,5.28E-10,6.13E-13,0,0.00E+00
856,145.35,371.154276,1.18229,7.50E-10,1.20E-12,0,0.00E+00
857,145.52,362.052779,1.173719,8.31E-10,9.06E-13,0,0.00E+00
858,145.69,353.044762,1.165147,6.18E-10,4.91E-13,0,0.00E+00
859,145.86,344.284088,1.156575,5.60E-10,3.45E-13,0,0.00E+00
860,146.03,335.765298,1.148001,5.25E-10,4.30E-13,0,0.00E+00
861,146.2,327.48005,1.130421,5.80E-10,1.11E-12,0,0.00E+00
862,146.37,302.304496,1.102601,8.14E-10,9.76E-13,0,0.00E+00
863,146.54,279.165349,1.074771,5.59E-10,7.93E-13,0,0.00E+00
864,146.71,257.929607,1.046933,6.27E-10,7.89E-13,0,0.00E+00
865,146.88,238.407503,1.019086,5.51E-10,1.83E-12,0,0.00E+00
866,147.05,220.433082,0.991232,9.52E-10,1.45E-12,0,0.00E+00
867,147.22,169.786277,0.953608,4.33E-10,4.37E-14,0,0.00E+00
868,147.39,120.212055,0.909088,2.20E-10,-1.19E-12,0,0.00E+00
869,147.56,79.84778,0.864523,5.50E-11,-1.37E-12,0,0.00E+00
870,147.73,49.911971,0.819905,1.33E-10,-5.08E-13,0,0.00E+00
871,147.9,27.064379,0.775251,-2.16E-10,-1.94E-12,0,0.00E+00
872,148.07,9.044323,0.730574,1.20E-10,-9.48E-13,0,0.00E+00
873,148.24,-7.948996,0.676984,-3.71E-10,-5.22E-12,0,0.00E+00
874,148.41,-21.96793,0.619647,-7.83E-10,-7.55E-12,0,0.00E+00
875,148.58,-32.722402,0.562294,-5.46E-10,-1.24E-12,0,0.00E+00
876,148.75,-40.940685,0.504928,5.77E-10,2.98E-12,0,0.00E+00
877,148.92,-47.154193,0.447552,3.18E-10,2.43E-12,0,0.00E+00
878,149.09,-51.769909,0.390168,6.12E-10,6.51E-12,0,0.00E+00
879,149.26,-55.393007,0.326905,4.20E-10,7.24E-12,0,0.00E+00
880,149.43,-57.86079,0.262367,2.96E-10,9.00E-12,0,0.00E+00
881,149.6,-59.400825,0.197825,9.41E-10,1.32E-11,0,0.00E+00
882,149.77,-60.284997,0.133279,1.00E-09,1.62E-11,0,0.00E+00
883,149.94,-60.756163,6.87E-02,1.44E-09,2.23E-11,0,0.00E+00
884,150.11,-61.038507,4.18E-03,1.71E-09,2.41E-11,0,0.00E+00
885,150.28,-61.35071,-6.12E-02,6.78E-10,1.89E-11,0,0.00E+00
886,150.45,-61.907495,-0.126594,-5.88E-10,1.11E-11,0,0.00E+00
887,150.62,-62.93098,-0.192005,-1.62E-09,5.46E-12,0,0.00E+00
888,150.79,-64.653821,-0.257413,-1.63E-09,3.74E-12,0,0.00E+00
889,150.96,-67.326513,-0.322816,-1.19E-09,5.70E-12,0,0.00E+00
890,151.13,-71.203413,-0.387892,-3.91E-10,4.48E-12,0,0.00E+00
891,151.3,-76.103397,-0.447704,-1.07E-09,1.39E-12,0,0.00E+00
892,151.47,-82.567158,-0.507509,-8.17E-11,6.27E-12,0,0.00E+00
893,151.64,-90.917445,-0.567304,-4.44E-10,6.08E-12,0,0.00E+00
894,151.81,-101.537908,-0.627088,-2.01E-10,2.61E-12,0,0.00E+00
895,151.98,-114.892894,-0.686858,-8.24E-10,1.43E-12,0,0.00E+00
896,152.15,-130.930526,-0.744588,-2.83E-10,5.93E-12,0,0.00E+00
897,152.32,-147.150106,-0.792784,4.07E-10,5.70E-12,0,0.00E+00
898,152.49,-166.436104,-0.840965,-3.97E-10,1.32E-12,0,0.00E+00
899,152.66,-189.366765,-0.889127,-7.34E-10,-7.62E-13,0,0.00E+00
900,152.83,-216.669642,-0.937267,-3.39E-10,-7.01E-13,0,0.00E+00
901,153,-249.275678,-0.98538,-1.85E-10,-1.42E-13,0,0.00E+00
902,153.17,-276.217455,-1.028615,-1.44E-10,-7.22E-13,0,0.00E+00
903,153.34,-288.367815,-1.060348,-3.96E-10,5.55E-13,0,0.00E+00
904,153.51,-303.257857,-1.092067,2.32E-10,1.34E-12,0,0.00E+00
905,153.68,-321.56587,-1.123767,2.14E-10,2.30E-12,0,0.00E+00
906,153.85,-344.310047,-1.155444,7.63E-10,1.70E-12,0,0.00E+00
907,154.02,-372.927876,-1.187089,2.64E-10,5.17E-14,0,0.00E+00
908,154.19,-408.98242,-1.210637,-1.48E-10,-7.76E-13,0,0.00E+00
909,154.36,-423.890849,-1.222529,-3.20E-10,-1.12E-12,0,0.00E+00
910,154.53,-439.227456,-1.234419,-3.95E-10,-1.43E-12,0,0.00E+00
911,154.7,-455.220968,-1.246305,-5.31E-10,-1.73E-12,0,0.00E+00
912,154.87,-471.902796,-1.258187,-6.28E-10,-2.34E-12,0,0.00E+00
913,155.04,-489.311165,-1.270066,-9.38E-10,-2.43E-12,0,0.00E+00
914,155.21,-507.486873,-1.270822,-8.15E-10,-2.44E-12,0,0.00E+00
915,155.38,-497.300267,-1.26157,-9.25E-10,-2.09E-12,0,0.00E+00
916,155.55,-486.614707,-1.25232,-6.84E-10,-1.34E-12,0,0.00E+00
917,155.72,-475.493739,-1.243073,-4.38E-10,-8.76E-13,0,0.00E+00
918,155.89,-463.986465,-1.233827,-3.45E-10,-3.56E-13,0,0.00E+00
919,156.06,-452.152902,-1.224583,-1.13E-10,-3.61E-13,0,0.00E+00
920,156.23,-440.066626,-1.202112,-2.61E-10,-4.23E-13,0,0.00E+00
921,156.4,-403.520293,-1.172352,-2.07E-10,-3.73E-14,0,0.00E+00
922,156.57,-370.546276,-1.142576,-4.27E-11,-7.70E-13,0,0.00E+00
923,156.74,-340.660745,-1.112786,-4.79E-10,-1.16E-12,0,0.00E+00
924,156.91,-313.511217,-1.082983,-3.26E-10,-1.31E-12,0,0.00E+00
925,157.08,-288.793016,-1.053169,-4.57E-10,-2.41E-12,0,0.00E+00
926,157.25,-216.043671,-1.009824,-5.30E-10,-2.90E-12,0,0.00E+00
927,157.42,-152.52725,-0.962273,-3.65E-10,-3.70E-12,0,0.00E+00
928,157.59,-102.324677,-0.914656,-1.20E-11,-1.59E-12,0,0.00E+00
929,157.76,-66.168515,-0.866967,-1.27E-10,-2.73E-12,0,0.00E+00
930,157.93,-38.998823,-0.819234,-2.72E-10,-3.75E-12,0,0.00E+00
931,158.1,-17.787477,-0.771471,-3.60E-10,-5.08E-12,0,0.00E+00
932,158.27,2.739528,-0.711857,-2.96E-10,-5.96E-12,0,0.00E+00
933,158.44,18.770193,-0.650622,6.80E-11,-3.79E-12,0,0.00E+00
934,158.61,30.961347,-0.589367,1.64E-11,-2.34E-12,0,0.00E+00
935,158.78,40.188603,-0.528098,-5.16E-10,-1.39E-11,0,0.00E+00
936,158.95,47.087178,-0.466817,-1.05E-09,-1.75E-11,0,0.00E+00
937,159.12,52.141246,-0.405527,-7.72E-10,-1.78E-11,0,0.00E+00
938,159.29,56.09275,-0.336674,-5.71E-10,-1.41E-11,0,0.00E+00
939,159.46,58.642799,-0.267804,1.14E-11,-8.88E-12,0,0.00E+00
940,159.63,60.159514,-0.19893,6.37E-10,-4.21E-12,0,0.00E+00
941,159.8,60.96139,-0.130052,9.63E-10,-3.51E-12,0,0.00E+00
942,159.97,61.333492,-6.12E-02,7.56E-10,-2.27E-12,0,0.00E+00
943,160.14,61.540453,7.81E-03,9.22E-10,-1.05E-12,0,0.00E+00
944,160.31,61.841173,7.76E-02,2.49E-10,-5.05E-12,0,0.00E+00
945,160.48,62.494936,0.147304,-5.16E-10,-6.51E-12,0,0.00E+00
946,160.65,63.771327,0.217046,-4.47E-10,-9.22E-12,0,0.00E+00
947,160.82,65.956942,0.286784,-5.45E-10,-8.98E-12,0,0.00E+00
948,160.99,69.366018,0.356515,-1.84E-10,-1.08E-12,0,0.00E+00
949,161.16,74.234709,0.424834,1.67E-10,-2.96E-13,0,0.00E+00
950,161.33,80.480492,0.488548,2.35E-10,-7.55E-13,0,0.00E+00
951,161.5,88.748106,0.552252,7.36E-11,2.13E-12,0,0.00E+00
952,161.67,99.478231,0.615943,6.20E-10,7.49E-12,0,0.00E+00
953,161.84,113.20857,0.67962,3.41E-10,1.80E-12,0,0.00E+00
954,162.01,130.608926,0.743277,-3.77E-10,-2.43E-12,0,0.00E+00
955,162.18,150.873629,0.802571,4.71E-11,6.64E-13,0,0.00E+00
956,162.35,172.244564,0.853843,2.40E-10,8.79E-13,0,0.00E+00
957,162.52,197.947819,0.905092,-3.35E-10,-1.82E-12,0,0.00E+00
958,162.69,228.926913,0.956316,-6.76E-10,-2.61E-12,0,0.00E+00
959,162.86,266.41655,1.007506,-5.93E-10,-2.21E-12,0,0.00E+00
960,163.03,312.068531,1.058655,5.42E-10,4.64E-13,0,0.00E+00
961,163.2,347.029992,1.101494,8.11E-10,-1.67E-12,0,0.00E+00
962,163.37,364.587695,1.135187,-3.53E-10,-1.67E-12,0,0.00E+00
963,163.54,387.108289,1.168855,9.81E-11,-5.90E-13,0,0.00E+00
964,163.71,416.303437,1.202487,1.37E-10,-6.28E-13,0,0.00E+00
965,163.88,454.923193,1.236067,-9.57E-11,-1.65E-13,0,0.00E+00
966,164.05,502.929129,1.269597,2.33E-10,-2.59E-13,0,0.00E+00
967,164.22,557.287474,1.290813,-7.33E-11,-5.42E-13,0,0.00E+00
968,164.39,579.328338,1.303353,-3.42E-11,-2.84E-13,0,0.00E+00
969,164.56,602.46347,1.315888,9.93E-11,-3.96E-13,0,0.00E+00
970,164.73,626.752155,1.328416,-7.55E-11,-2.16E-13,0,0.00E+00
971,164.9,652.269893,1.340938,1.70E-10,-2.60E-13,0,0.00E+00
972,165.07,679.098098,1.353453,-4.00E-11,4.98E-13,0,0.00E+00
973,165.24,707.325076,1.350191,6.64E-10,1.95E-13,0,0.00E+00
974,165.41,694.896502,1.34026,-8.86E-11,-2.91E-13,0,0.00E+00
975,165.58,681.876504,1.330336,1.61E-11,2.97E-13,0,0.00E+00
976,165.75,667.726765,1.320417,2.85E-10,3.63E-13,0,0.00E+00
977,165.92,652.454762,1.310503,1.65E-10,6.40E-13,0,0.00E+00
978,166.09,636.102886,1.300595,4.23E-10,7.54E-13,0,0.00E+00
979,166.26,565.201866,1.273048,1.36E-10,2.00E-12,0,0.00E+00
980,166.43,517.509137,1.24135,1.07E-09,1.91E-12,0,0.00E+00
981,166.6,471.254479,1.209643,5.99E-10,1.89E-12,0,0.00E+00
982,166.77,429.87096,1.177913,8.16E-10,2.03E-12,0,0.00E+00
983,166.94,392.773472,1.146164,6.62E-10,1.76E-12,0,0.00E+00
984,167.11,359.416046,1.114397,5.61E-10,2.06E-12,0,0.00E+00
985,167.28,257.894753,1.064968,8.67E-10,4.37E-12,0,0.00E+00
986,167.45,178.715593,1.014394,1.21E-09,5.42E-12,0,0.00E+00
987,167.62,121.17903,0.963712,7.55E-10,4.31E-12,0,0.00E+00
988,167.79,80.615784,0.912944,2.82E-10,3.65E-12,0,0.00E+00
989,167.96,49.907711,0.862127,8.89E-10,6.49E-12,0,0.00E+00
990,168.13,25.535788,0.810457,-9.80E-11,1.23E-12,0,0.00E+00
991,168.3,1.863988,0.745353,-1.77E-10,-1.04E-12,0,0.00E+00
992,168.47,-16.021858,0.680219,-3.32E-10,-4.58E-13,0,0.00E+00
993,168.64,-29.554366,0.615063,1.12E-10,3.09E-12,0,0.00E+00
994,168.81,-39.722386,0.549891,4.12E-10,1.13E-11,0,0.00E+00
995,168.98,-47.250249,0.484705,1.22E-09,1.81E-11,0,0.00E+00
996,169.15,-52.790567,0.418108,1.15E-09,1.86E-11,0,0.00E+00
997,169.32,-56.927106,0.344915,5.68E-10,2.17E-11,0,0.00E+00
998,169.49,-59.509515,0.271713,8.28E-10,2.12E-11,0,0.00E+00
999,169.66,-60.961348,0.198506,3.36E-10,2.23E-11,0,0.00E+00
1000,169.83,-61.649524,0.125295,1.30E-10,2.55E-11,0,0.00E+00
1001,170,-61.903924,5.21E-02,8.79E-12,2.41E-11,0,0.00E+00
1002,170.17,-62.033011,-2.14E-02,-1.66E-10,2.35E-11,0,0.00E+00
1003,170.34,-62.340961,-9.55E-02,1.82E-11,2.57E-11,0,0.00E+00
1004,170.51,-63.13765,-0.169542,3.44E-10,2.71E-11,0,0.00E+00
1005,170.68,-64.74789,-0.243615,-6.87E-11,2.34E-11,0,0.00E+00
1006,170.85,-67.523063,-0.317682,-3.91E-10,1.53E-11,0,0.00E+00
1007,171.02,-71.856141,-0.391741,-6.79E-10,1.54E-11,0,0.00E+00
1008,171.19,-77.934388,-0.463153,-4.53E-10,1.20E-11,0,0.00E+00
1009,171.36,-85.848676,-0.530767,-7.44E-10,1.02E-11,0,0.00E+00
1010,171.53,-96.362585,-0.598367,-5.85E-10,7.25E-12,0,0.00E+00
1011,171.7,-110.079639,-0.665952,-5.92E-10,9.35E-12,0,0.00E+00
1012,171.87,-127.757508,-0.733516,-7.09E-10,3.54E-12,0,0.00E+00
1013,172.04,-150.370425,-0.801056,-1.48E-09,-1.93E-12,0,0.00E+00
1014,172.21,-175.907714,-0.861623,-1.57E-09,-1.33E-12,0,0.00E+00
1015,172.38,-204.094444,-0.915962,-8.93E-10,-6.64E-14,0,0.00E+00
1016,172.55,-238.48074,-0.97027,-5.61E-10,9.53E-13,0,0.00E+00
1017,172.72,-280.645338,-1.024538,2.65E-11,8.17E-13,0,0.00E+00
1018,172.89,-332.753191,-1.078756,-1.11E-10,-9.43E-13,0,0.00E+00
1019,173.06,-397.860488,-1.132909,-7.22E-10,-3.47E-12,0,0.00E+00
1020,173.23,-429.710882,-1.175004,-2.14E-09,-1.09E-12,0,0.00E+00
1021,173.4,-457.558321,-1.210632,-1.95E-10,9.40E-14,0,0.00E+00
1022,173.57,-495.560673,-1.246205,-6.46E-10,-5.10E-13,0,0.00E+00
1023,173.74,-548.856369,-1.281695,-5.59E-10,-7.36E-13,0,0.00E+00
1024,173.91,-612.046775,-1.317129,-8.17E-10,-5.10E-13,0,0.00E+00
1025,174.08,-684.701684,-1.35251,-5.39E-10,-1.02E-12,0,0.00E+00
1026,174.25,-768.597417,-1.3709,-1.23E-09,-1.24E-12,0,0.00E+00
1027,174.42,-801.878933,-1.384063,-9.61E-10,-1.01E-12,0,0.00E+00
1028,174.59,-838.211046,-1.397214,-1.02E-09,-1.31E-12,0,0.00E+00
1029,174.76,-876.65481,-1.410354,-1.29E-09,-1.16E-12,0,0.00E+00
1030,174.93,-917.431207,-1.423481,-1.02E-09,-1.15E-12,0,0.00E+00
1031,175.1,-960.726604,-1.436596,-1.28E-09,-1.39E-12,0,0.00E+00
1032,175.27,-1006.749742,-1.428849,-1.38E-09,-1.46E-12,0,0.00E+00
1033,175.44,-992.343183,-1.418228,-1.36E-09,-1.57E-12,0,0.00E+00
1034,175.61,-977.787666,-1.407625,-1.40E-09,-1.61E-12,0,0.00E+00
1035,175.78,-961.072276,-1.397032,-1.37E-09,-1.62E-12,0,0.00E+00
1036,175.95,-941.908938,-1.38645,-1.37E-09,-1.88E-12,0,0.00E+00
1037,176.12,-920.002046,-1.375882,-1.54E-09,-1.38E-12,0,0.00E+00
1038,176.29,-798.0317,-1.342797,-3.73E-10,-9.09E-13,0,0.00E+00
1039,176.46,-726.194887,-1.309217,-5.59E-10,3.82E-14,0,0.00E+00
