0,0
0.675094792,0.000301162
1.352674103,0.000927013
2.031975601,0.001921688
2.712231308,0.003322919
3.39266845,0.005162162
4.072510321,0.007464937
4.750977148,0.010251312
5.427286969,0.01353644
6.100656513,0.017331118
6.770302096,0.021642302
7.435440506,0.026473563
8.095289907,0.031825485
8.749070733,0.03769599
9.396006596,0.04408061
10.03532518,0.05097271
10.66625917,0.058363666
11.28804709,0.066243019
11.89993429,0.074598594
12.50117376,0.083416614
13.09102708,0.092681786
13.66876526,0.102377385
14.23366965,0.11248533
14.78503279,0.122986251
15.3221593,0.133859556
15.84436671,0.145083495
16.35098629,0.156635218
16.84136391,0.16849084
17.31486085,0.180625499
17.77085461,0.193013419
18.20873966,0.205627971
18.62792826,0.218441737
19.02785121,0.23142657
19.40795857,0.244553665
19.76772039,0.257793621
20.10662742,0.27111651
20.42419178,0.284491948
20.71994765,0.297889164
20.99345184,0.311277075
21.2442845,0.324624355
21.47204963,0.337899514
21.67637569,0.351070972
21.85691615,0.364107137
22.01334995,0.37697648
22.14538208,0.389647613
22.25274396,0.402089365
22.33519391,0.414270861
22.39251756,0.426161592
22.42452822,0.437731493
22.43106723,0.44895101
22.41200426,0.45979117
22.36723761,0.470223643
22.29669447,0.480220803
22.20033115,0.489755782
22.07813322,0.498802519
21.93011574,0.507335802
21.75632331,0.515331306
21.55683024,0.522765621
21.33174055,0.529616277
21.081188,0.535861753
20.80533611,0.541481493
20.5043781,0.546455902
20.17853681,0.550766343
19.82806458,0.554395128
19.45324312,0.557325503
19.05438334,0.559541631
18.6318251,0.561028573
18.185937,0.561772268
17.71711604,0.561772151
17.22578739,0.561743641
16.71240397,0.561687756
16.17744607,0.561603045
15.62142099,0.561486296
15.04486251,0.561332633
14.44833049,0.561135473
13.83241028,0.560886353
13.19771224,0.560574673
12.5448711,0.560187366
11.8745454,0.559708534
11.18741686,0.559119091
10.48418966,0.558396462
9.765589767,0.557514389
9.032364247,0.556442929
8.285280462,0.55514866
7.525125318,0.553595144
6.752704453,0.551743617
5.968841407,0.549553868
5.174376768,0.546985204
4.370167294,0.543997425
3.55708501,0.540551707
2.736016288,0.536611331
1.9078609,0.532142233
1.073531057,0.527113357
0.233950425,0.521496865
-0.609946874,0.5152682
-1.457217281,0.508406069
-2.306908829,0.500892363
-3.158062195,0.49271205
-4.009711759,0.483853043
-4.860886675,0.47430608
-5.710611959,0.464064601
-6.557909579,0.453124635
-7.401799561,0.4414847
-8.2413011,0.429145707
-9.075433674,0.416110883
-9.903218167,0.402385688
-10.723678,0.387977754
-11.53584024,0.372896815
-12.33873677,0.357154649
-13.13140537,0.340765023
-13.91289086,0.323743637
-14.68224627,0.306108072
-15.43853388,0.287877737
-16.18082641,0.269073819
-16.9082081,0.249719231
-17.6197758,0.22983856
-18.31464009,0.209458015
-18.99192632,0.188605377
-19.65077574,0.16730994
-20.29034653,0.145602456
-20.9098148,0.123515082
-21.50837571,0.101081315
-22.0852444,0.078335936
-22.63965701,0.055314943
-23.17087168,0.032055484
-23.67816947,0.008595792
-24.16085531,-0.015024891
-24.61825888,-0.038766388
-25.04973554,-0.062587664
-25.45466718,-0.086446915
-25.83246303,-0.110301648
-26.18256046,-0.134108779
-26.50442582,-0.157824723
-26.79755512,-0.181405504
-27.06147478,-0.204806854
-27.29574233,-0.22798433
-27.49994705,-0.250893433
-27.67371058,-0.273489731
-27.81668752,-0.295728985
-27.92856602,-0.317567293
-28.00906822,-0.338961225
-28.0579508,-0.359867969
-28.0750054,-0.380245482
-28.06005903,-0.400052643
-28.01297441,-0.419249402
-27.93365036,-0.437796937
-27.82202204,-0.455657801
-27.67806119,-0.472796067
-27.5017764,-0.48917746
-27.29321323,-0.504769483
-27.05245432,-0.51954152
-26.77961954,-0.533464923
-26.47486596,-0.546513076
-26.13838791,-0.558661432
-25.77041688,-0.569882724
-25.37122151,-0.580183165
-24.94110737,-0.58953386
-24.48041687,-0.597916279
-23.989529,-0.605313451
-23.46885909,-0.611709888
-22.91885851,-0.617091493
-22.34001431,-0.621445452
-21.73284886,-0.624760134
-21.09791943,-0.627024969
-20.43581768,-0.628230353
-19.7471692,-0.628367537
-19.0326329,-0.628358476
-18.29290048,-0.628282708
-17.52869577,-0.628166056
-16.74077404,-0.628002747
-15.92992131,-0.627784099
-15.09695362,-0.62749824
-14.24271618,-0.627129546
-13.3680826,-0.62665785
-12.47395402,-0.626057498
-11.5612582,-0.625296371
-10.63094859,-0.624335053
-9.68400336,-0.623126395
-8.721424417,-0.621615689
-7.744236366,-0.619741648
-6.753485446,-0.617438193
-5.750238441,-0.614636861
-4.735581563,-0.611269473
-3.710619299,-0.607270653
-2.67647324,-0.602579829
-1.634280882,-0.597142565
-0.585194403,-0.590911204
0.469620585,-0.583844963
1.528986301,-0.575909656
2.591714084,-0.567077223
3.656605698,-0.55732518
4.722454653,-0.546636088
5.788047549,-0.534997076
6.852165424,-0.522399434
7.913585125,-0.508838276
8.971080681,-0.49431227
10.02342469,-0.478823414
11.06938973,-0.46237686
12.10774973,-0.444980769
13.1372814,-0.426646188
14.15676566,-0.407386949
15.16498901,-0.38721958
16.16074497,-0.366163229
17.14283549,-0.344239593
18.11007236,-0.321472855
19.06127862,-0.29788962
19.99528994,-0.273518863
20.91095603,-0.248391873
21.80714201,-0.222542196
22.6827298,-0.196005584
23.53661946,-0.168819944
24.36773055,-0.141025283
25.17500342,-0.112663657
25.95740059,-0.083779117
26.71390798,-0.054417651
27.44353621,-0.024627133
28.14532184,0.005542737
28.81832861,0.036040496
29.46164863,0.066812975
30.07440355,0.09780537
30.65574572,0.12896131
31.2048593,0.160222932
31.72096133,0.191530962
32.20330282,0.222824803
32.65116973,0.25404263
33.06388398,0.285121499
33.4408044,0.315997465
33.78132762,0.346605716
34.08488895,0.376880725
34.35096322,0.406756423
34.57906558,0.4361664
34.76875222,0.465044127
34.91962108,0.493323221
35.03131254,0.520937745
35.10351001,0.547822552
35.13594051,0.573913673
35.12837517,0.599148763
35.08062974,0.623467591
34.992565,0.646806292
34.86408711,0.669205384
34.695148,0.690588831
34.48574556,0.710912767
34.23592395,0.730137284
